#1
double t_data(1345,16)	#t	S.O2	S.I	S.S	S.NH	S.N2	S.NO	S.ALK	X.I	X.S	X.H	X.A	X.STO	X.SS	d1$S.P	Q
11.54166667	0	30	68.27595	29.79539	0	0	7	70.347	275.316	38.407	0	0	288.0525	9.376	21088
11.55208333	0	30	67.03307	29.23881	0	0	7	82.325	268.8	39.014	0	0	292.60425	9.245	24802
11.5625	0	30	66.76507	28.52221	0	0	7	80.888	271.39	39.142	0	0	293.565	9.167	24220
11.57291667	0	30	67.07967	27.95867	0	0	7	75.764	272.215	38.664	0	0	289.98225	9.131	22794
11.58333333	0	30	68.08952	28.12564	0	0	7	72.17	269.913	38.009	0	0	285.069	9.209	21983
11.59375	0	30	68.72261	27.55166	0	0	7	62.359	266.215	36.508	0	0	273.8115	9.167	19441
11.60416667	0	30	68.31479	27.4647	0	0	7	54.794	256.252	34.561	0	0	259.20525	9.064	17806
11.61458333	0	30	65.16874	26.45589	0	0	7	72.177	248.267	35.605	0	0	267.03675	8.751	23695
11.625	0	30	61.64516	26.1776	0	0	7	66.375	252.284	35.407	0	0	265.5495	8.428	21662
11.63541667	0	30	59.76219	26.28891	0	0	7	61.046	250.866	34.657	0	0	259.92675	8.257	20152
11.64583333	0	30	58.94655	26.78984	0	0	7	63.359	247.038	34.489	0	0	258.6645	8.225	21161
11.65625	0	30	59.38933	27.29076	0	0	7	50.943	244.641	32.843	0	0	246.32025	8.252	17348
11.66666667	0	30	60.21274	27.12379	0	0	7	46.74	233.915	31.184	0	0	233.87925	8.255	16651
11.67708333	0	30	62.42662	27.42295	0	0	7	49.422	225.174	30.511	0	0	228.83025	8.443	18264
11.6875	0	30	65.86786	28.33436	0	0	7	48.31	220.667	29.886	0	0	224.14725	8.786	18220
11.69791667	0	30	65.61928	28.2787	0	0	7	48.844	218.229	29.675	0	0	222.561	8.754	18613
11.70833333	0	30	64.00353	27.7082	0	0	7	46.899	216.221	29.235	0	0	219.26625	8.559	18056
11.71875	0	30	59.54469	26.68548	0	0	7	45	213.231	28.692	0	0	215.19225	8.085	17578
11.72916667	0	30	58.34064	26.57068	0	0	7	43.38	208.481	27.985	0	0	209.8845	7.953	17335
11.73958333	0	30	57.33857	26.62286	0	0	7	43.586	205.818	27.712	0	0	207.837	7.865	17638
11.75	0	30	58.6902	27.4647	0	0	7	43.465	203.997	27.496	0	0	206.2185	8.041	17744
11.76041667	0	30	60.46908	28.33436	0	0	7	43.165	202.546	27.301	0	0	204.759	8.256	17747
11.77083333	0	30	63.25004	29.26664	0	0	7	42.858	201.278	27.126	0	0	203.4465	8.56	17733
11.78125	0	30	62.37225	30.63027	0	0	7	53.433	202.319	28.417	0	0	213.12675	8.64	21738
11.79166667	0	30	62.21689	30.58853	0	0	7	53.6	208.832	29.159	0	0	218.69325	8.647	21176
11.80208333	0	30	62.01492	28.16043	0	0	7	53.488	213.041	29.614	0	0	222.10725	8.442	20749
11.8125	0	30	66.41162	29.79539	0	0	7	55.415	216.105	30.169	0	0	226.26675	8.962	21158
11.82291667	0	30	67.18843	29.82322	0	0	7	46.963	218.076	29.449	0	0	220.866	9.007	17930
11.83333333	0	30	68.47015	30.30328	0	0	7	50.711	215.391	29.567	0	0	221.75175	9.157	19535
11.84375	0	30	71.88808	32.13305	0	0	7	59.968	217.135	30.789	0	0	230.919	9.633	22636
11.85416667	0	30	75.64392	33.77149	0	0	7	57.288	223.124	31.157	0	0	233.67675	10.094	21182
11.86458333	0	30	77.44222	34.30373	0	0	7	58.673	225.578	31.583	0	0	236.8755	10.302	21436
11.875	0	30	80.08335	35.63953	0	0	7	56.539	227.867	31.601	0	0	237.00525	10.634	20522
11.88541667	0	30	82.60408	36.06393	0	0	7	49.418	227.283	30.745	0	0	230.5845	10.852	18098
11.89583333	0	30	83.83531	35.93174	0	0	7	67.857	224.918	32.531	0	0	243.9795	11	24479
11.90625	0	30	84.21983	35.45168	0	0	7	64.348	233.527	33.097	0	0	248.229	11.01	22590
11.91666667	0	30	83.377	35.69519	0	0	7	62.34	236.813	33.239	0	0	249.294	10.964	21673
11.92708333	0	30	81.99584	35.62561	0	0	7	60.692	237.841	33.17	0	0	248.77725	10.841	21063
11.9375	0	30	80.14161	35.37863	0	0	7	47.264	236.091	31.484	0	0	236.12925	10.613	16683
11.94791667	0	30	77.75294	34.9438	0	0	7	68.171	229.785	33.106	0	0	248.2965	10.429	24122
11.95833333	0	30	75.6245	34.14371	0	0	7	62.917	237.117	33.337	0	0	250.02825	10.192	21831
11.96875	0	30	71.87255	32.70355	0	0	7	65.78	238.735	33.835	0	0	253.7625	9.775	22589
11.97916667	0	30	69.45669	31.46515	0	0	7	61.595	241.24	33.648	0	0	252.36225	9.464	21074
11.98958333	0	30	67.49915	30.68245	0	0	7	54.543	239.905	32.716	0	0	245.373	9.207	18895
12	0	30	63.63455	30.24762	0	0	7	37.29	182.89	24.464	0	0	183.483	8.59	16990
12.01041667	0	30	61.67313	30.21283	0	0	7	36.58	179.408	23.999	0	0	179.99025	8.409	16990
12.02083333	0	30	61.71973	31.04771	0	0	7	34.304	179.021	23.703	0	0	177.771	8.473	15964
12.03125	0	30	62.16018	31.67387	0	0	7	34.854	183.671	24.281	0	0	182.1045	8.58	15806
12.04166667	0	30	64.57526	33.15925	0	0	7	34.66	184.899	24.395	0	0	182.9655	8.909	15610
12.05208333	0	30	67.84871	35.11773	0	0	7	34.469	188.152	24.736	0	0	185.51775	9.355	15247
12.0625	0	30	72.14054	37.86587	0	0	7	34.307	190.381	24.965	0	0	187.23975	9.949	14989
12.07291667	0	30	72.47069	37.86587	0	0	7	31.841	180.665	23.612	0	0	177.0885	9.934	14647
12.08333333	0	30	69.7643	36.8501	0	0	7	29.861	174.364	22.692	0	0	170.18775	9.595	14212
12.09375	0	30	67.49915	36.47441	0	0	7	29.016	168.825	21.982	0	0	164.86725	9.353	14266
12.10416667	0	30	62.83833	34.38721	0	0	7	27.882	163.751	21.293	0	0	159.6945	8.769	14126
12.11458333	0	30	62.24019	34.67942	0	0	7	25.695	160.078	20.641	0	0	154.8105	8.723	13264
12.125	0	30	53.74197	32.06695	0	0	7	23.909	155.748	19.962	0	0	149.71425	7.776	12636
12.13541667	0	30	54.44886	29.89975	0	0	7	22.37	150.573	19.216	0	0	144.11925	7.631	12189
12.14583333	0	30	50.06769	27.06813	0	0	7	20.941	144.71	18.406	0	0	138.04275	7.005	11836
12.15625	0	30	46.35457	24.70265	0	0	7	19.656	139.567	17.691	0	0	132.6855	6.476	11481
12.16666667	0	30	44.35819	23.38772	0	0	7	19.359	133.632	16.999	0	0	127.4925	6.178	11851
12.17708333	0	30	42.57931	22.19802	0	0	7	18.227	128.829	16.339	0	0	122.54625	5.91	11540
12.1875	0	30	40.00033	20.31607	0	0	7	18.071	125.896	15.996	0	0	119.97225	5.528	11729
12.19791667	0	30	40.38873	20.54218	0	0	7	18.4	121.489	15.543	0	0	116.574	5.565	12450
12.20833333	0	30	40.77713	20.71611	0	0	7	17.522	119.664	15.243	0	0	114.32175	5.602	11994
12.21875	0	30	40.46641	20.7509	0	0	7	17.891	117.261	15.017	0	0	112.62675	5.572	12552
12.22916667	0	30	40.83539	20.66393	0	0	7	17.965	116.036	14.889	0	0	111.6675	5.591	12755
12.23958333	0	30	40.46641	20.61175	0	0	7	17.774	114.852	14.736	0	0	110.5215	5.552	12749
12.25	0	30	40.50525	20.54218	0	0	7	16.925	115.278	14.689	0	0	110.169	5.547	12030
12.26041667	0	30	40.52467	20.43782	0	0	7	16.968	115.427	14.71	0	0	110.32875	5.541	12046
12.27083333	0	30	40.31105	20.40303	0	0	7	16.352	114.447	14.533	0	0	108.999	5.515	11668
12.28125	0	30	40.11685	20.15953	0	0	7	16.355	113.252	14.401	0	0	108.006	5.474	11810
12.29166667	0	30	40.04693	20.02734	0	0	7	16.218	113.309	14.392	0	0	107.93925	5.457	11692
12.30208333	0	30	40.34212	19.99951	0	0	7	16.355	113.521	14.431	0	0	108.23025	5.481	11778
12.3125	0	30	40.58293	20.10039	0	0	7	16.453	112.357	14.312	0	0	107.3415	5.505	11994
12.32291667	0	30	40.89365	20.40303	0	0	7	16.707	111.58	14.254	0	0	106.90575	5.555	12294
12.33333333	0	30	41.16553	20.82047	0	0	7	16.64	111.253	14.21	0	0	106.57725	5.611	12280
12.34375	0	30	41.86465	21.16834	0	0	7	16.424	110.764	14.132	0	0	105.99	5.695	12162
12.35416667	0	30	42.42395	21.6136	0	0	7	17.109	111.424	14.281	0	0	107.1105	5.784	12640
12.36458333	0	30	43.94649	22.1354	0	0	7	17.496	111.346	14.316	0	0	107.3685	5.955	12962
12.375	0	30	48.77431	24.68178	0	0	7	19.589	109.312	14.322	0	0	107.41725	6.57	14903
12.38541667	0	30	59.88648	29.65625	0	0	7	20.275	113.141	14.824	0	0	111.18	7.926	14903
12.39583333	0	30	71.46084	34.24807	0	0	7	25.792	122.006	16.422	0	0	123.165	9.324	17608
12.40625	0	30	80.00567	37.93544	0	0	7	30.927	129.866	17.866	0	0	133.99425	10.388	19748
12.41666667	0	30	94.90087	43.39692	0	0	7	32.866	140.849	19.302	0	0	144.76275	12.13	19370
12.42708333	0	30	105.7761	46.61468	0	0	7	37.69	151.318	21.001	0	0	157.50675	13.357	20596
12.4375	0	30	115.2104	49.24802	0	0	7	42.776	163.166	22.882	0	0	171.618	14.422	21592
12.44791667	0	30	120.011	49.99941	0	0	7	49.05	175.399	24.939	0	0	187.041	14.949	22891
12.45833333	0	30	118.9701	49.24802	0	0	7	52.926	187.636	26.729	0	0	200.46825	14.856	23068
12.46875	0	30	112.1109	45.74154	0	0	7	55.859	197.949	28.201	0	0	211.50675	14.038	23077
12.47916667	0	30	102.4553	40.85751	0	0	7	57.937	207.034	29.441	0	0	220.809	12.865	22905
12.48958333	0	30	94.81153	39.03469	0	0	7	54.993	218.884	30.431	0	0	228.231	12.107	20762
12.5	0	30	88.37961	36.8501	0	0	7	54.419	225.386	31.089	0	0	233.1705	11.41	20005
12.51041667	0	30	81.2874	34.24807	0	0	7	53.981	223.571	30.839	0	0	231.29325	10.594	20005
12.52083333	0	30	75.7721	32.16088	0	0	7	51.925	222.419	30.483	0	0	228.62025	9.949	19379
12.53125	0	30	70.37332	30.77985	0	0	7	51.203	219.799	30.111	0	0	225.83475	9.373	19339
12.54166667	0	30	68.27595	29.79539	0	0	7	46.728	221.13	29.762	0	0	223.215	9.105	17601
12.55208333	0	30	67.03307	29.23881	0	0	7	51.363	213.477	29.427	0	0	220.70025	8.945	19939
12.5625	0	30	66.76507	28.52221	0	0	7	49.509	209.818	28.814	0	0	216.10575	8.843	19576
12.57291667	0	30	67.07967	27.95867	0	0	7	47.574	211.753	28.814	0	0	216.10575	8.823	18681
12.58333333	0	30	68.08952	28.12564	0	0	7	46.129	211.257	28.598	0	0	214.488	8.914	18173
12.59375	0	30	68.72261	27.55166	0	0	7	42.196	212.159	28.262	0	0	211.96275	8.908	16574
12.60416667	0	30	68.31479	27.4647	0	0	7	39.336	210.695	27.781	0	0	208.359	8.852	15545
12.61458333	0	30	65.16874	26.45589	0	0	7	46.323	199.722	27.338	0	0	205.03725	8.492	19259
12.625	0	30	61.64516	26.1776	0	0	7	43.137	199.735	26.986	0	0	202.3935	8.164	17980
12.63541667	0	30	59.76219	26.28891	0	0	7	40.576	198.534	26.568	0	0	199.2585	8.003	17030
12.64583333	0	30	58.94655	26.78984	0	0	7	41.397	195.135	26.281	0	0	197.10975	7.968	17669
12.65625	0	30	59.38933	27.29076	0	0	7	36.135	197.022	25.906	0	0	194.29725	8.035	15264
12.66666667	0	30	60.21274	27.12379	0	0	7	34.773	195.015	25.532	0	0	191.49	8.078	14826
12.67708333	0	30	62.42662	27.42295	0	0	7	36.166	190.118	25.143	0	0	188.57025	8.275	15846
12.6875	0	30	65.86786	28.33436	0	0	7	35.462	186.729	24.688	0	0	185.15925	8.624	15819
12.69791667	0	30	65.61928	28.2787	0	0	7	35.283	182.933	24.246	0	0	181.8465	8.584	16069
12.70833333	0	30	64.00353	27.7082	0	0	7	34.019	180.252	23.808	0	0	178.55925	8.389	15719
12.71875	0	30	59.54469	26.68548	0	0	7	32.93	177.806	23.415	0	0	175.61325	7.919	15418
12.72916667	0	30	58.34064	26.57068	0	0	7	32.186	175.473	23.073	0	0	173.049	7.799	15266
12.73958333	0	30	57.33857	26.62286	0	0	7	32.356	174.255	22.957	0	0	172.176	7.716	15459
12.75	0	30	58.6902	27.4647	0	0	7	33.218	178.126	23.483	0	0	176.12025	7.915	15528
12.76041667	0	30	60.46908	28.33436	0	0	7	33.501	179.604	23.678	0	0	177.58725	8.142	15531
12.77083333	0	30	63.25004	29.26664	0	0	7	33.883	181.741	23.958	0	0	179.6865	8.46	15524
12.78125	0	30	62.37225	30.63027	0	0	7	38.48	177.343	23.98	0	0	179.85225	8.501	18062
12.79166667	0	30	62.21689	30.58853	0	0	7	37.508	176.399	23.767	0	0	178.2555	8.478	17708
12.80208333	0	30	62.01492	28.16043	0	0	7	36.088	172.383	23.164	0	0	173.72625	8.24	17440
12.8125	0	30	66.41162	29.79539	0	0	7	36.114	169.912	22.892	0	0	171.6885	8.734	17701
12.82291667	0	30	67.18843	29.82322	0	0	7	33.285	177.054	23.371	0	0	175.2825	8.816	15656
12.83333333	0	30	68.47015	30.30328	0	0	7	35.949	179.645	23.955	0	0	179.66175	8.982	16676
12.84375	0	30	71.88808	32.13305	0	0	7	40.185	179.215	24.378	0	0	182.8335	9.432	18646
12.85416667	0	30	75.64392	33.77149	0	0	7	39.594	186.021	25.068	0	0	188.01225	9.903	17726
12.86458333	0	30	77.44222	34.30373	0	0	7	39.684	184.706	24.932	0	0	186.9915	10.093	17889
12.875	0	30	80.08335	35.63953	0	0	7	37.854	182.186	24.449	0	0	183.36675	10.41	17311
12.88541667	0	30	82.60408	36.06393	0	0	7	35.084	185.269	24.484	0	0	183.62775	10.656	15773
12.89583333	0	30	83.83531	35.93174	0	0	7	44.39	185.578	25.552	0	0	191.64	10.781	19830
12.90625	0	30	84.21983	35.45168	0	0	7	42.609	190.176	25.865	0	0	193.9875	10.783	18631
12.91666667	0	30	83.377	35.69519	0	0	7	41.829	192.894	26.08	0	0	195.60225	10.74	18051
12.92708333	0	30	81.99584	35.62561	0	0	7	41.517	195.74	26.362	0	0	197.71425	10.628	17665
12.9375	0	30	80.14161	35.37863	0	0	7	35.559	198.727	26.032	0	0	195.2385	10.442	14880
12.94791667	0	30	77.75294	34.9438	0	0	7	46.327	195.901	26.914	0	0	201.8565	10.235	19617
12.95833333	0	30	75.6245	34.14371	0	0	7	43.994	201.624	27.291	0	0	204.68175	10.002	18161
12.96875	0	30	71.87255	32.70355	0	0	7	45.203	201.592	27.422	0	0	205.66275	9.574	18646
12.97916667	0	30	69.45669	31.46515	0	0	7	43.208	203.502	27.412	0	0	205.5915	9.269	17683
12.98958333	0	30	67.49915	30.68245	0	0	7	40.148	205.28	27.27	0	0	204.5235	9.036	16297
13	0	30	63.63455	30.24762	0	0	7	37.502	202.88	26.709	0	0	200.31825	8.66	15388
13.01041667	0	30	61.67313	30.21283	0	0	7	37.228	199.543	26.308	0	0	197.30925	8.481	15534
13.02083333	0	30	61.71973	31.04771	0	0	7	33.977	179.349	23.703	0	0	177.77175	8.473	15779
13.03125	0	30	62.16018	31.67387	0	0	7	39.36	179.165	24.281	0	0	182.1045	8.58	18281
13.04166667	0	30	64.57526	33.15925	0	0	7	38.067	181.492	24.395	0	0	182.9655	8.909	17472
13.05208333	0	30	67.84871	35.11773	0	0	7	39.975	182.646	24.736	0	0	185.51775	9.355	18215
13.0625	0	30	72.14054	37.86587	0	0	7	40.189	184.499	24.965	0	0	187.23975	9.949	18130
13.07291667	0	30	72.47069	37.86587	0	0	7	29.896	182.61	23.612	0	0	177.0885	9.934	13548
13.08333333	0	30	69.7643	36.8501	0	0	7	28.923	175.302	22.692	0	0	170.18775	9.595	13661
13.09375	0	30	67.49915	36.47441	0	0	7	28.042	169.799	21.982	0	0	164.86725	9.353	13676
13.10416667	0	30	62.83833	34.38721	0	0	7	26.625	165.008	21.293	0	0	159.6945	8.769	13339
13.11458333	0	30	62.24019	34.67942	0	0	7	25.401	160.371	20.641	0	0	154.80975	8.723	13075
13.125	0	30	53.74197	32.06695	0	0	7	23.019	156.638	19.962	0	0	149.71425	7.776	12042
13.13541667	0	30	54.44886	29.89975	0	0	7	22.159	150.784	19.216	0	0	144.11925	7.631	12042
13.14583333	0	30	50.06769	27.06813	0	0	7	20.333	145.317	18.406	0	0	138.042	7.005	11397
13.15625	0	30	46.35457	24.70265	0	0	7	19.31	139.913	17.691	0	0	132.6855	6.476	11220
13.16666667	0	30	44.35819	23.38772	0	0	7	18.143	134.847	16.999	0	0	127.49175	6.178	10898
13.17708333	0	30	42.57931	22.19802	0	0	7	17.108	129.947	16.339	0	0	122.5455	5.91	10627
13.1875	0	30	40.00033	20.31607	0	0	7	17.612	126.355	15.996	0	0	119.97225	5.528	11347
13.19791667	0	30	40.38873	20.54218	0	0	7	16.565	123.324	15.543	0	0	116.574	5.565	10876
13.20833333	0	30	40.77713	20.71611	0	0	7	16.598	120.588	15.243	0	0	114.32175	5.602	11186
13.21875	0	30	40.46641	20.7509	0	0	7	16.529	118.623	15.017	0	0	112.62675	5.572	11343
13.22916667	0	30	40.83539	20.66393	0	0	7	16.702	117.299	14.889	0	0	111.6675	5.591	11624
13.23958333	0	30	40.46641	20.61175	0	0	7	16.418	116.208	14.736	0	0	110.5215	5.552	11522
13.25	0	30	40.50525	20.54218	0	0	7	16.721	115.483	14.689	0	0	110.16975	5.547	11844
13.26041667	0	30	40.52467	20.43782	0	0	7	17.033	115.362	14.71	0	0	110.32875	5.541	12105
13.27083333	0	30	40.31105	20.40303	0	0	7	16.091	114.708	14.533	0	0	108.999	5.515	11429
13.28125	0	30	40.11685	20.15953	0	0	7	15.975	113.632	14.401	0	0	108.006	5.474	11457
13.29166667	0	30	40.04693	20.02734	0	0	7	16.363	113.164	14.392	0	0	107.93925	5.457	11826
13.30208333	0	30	40.34212	19.99951	0	0	7	16.618	113.258	14.431	0	0	108.23025	5.481	12021
13.3125	0	30	40.58293	20.10039	0	0	7	15.909	112.9	14.312	0	0	107.34075	5.505	11488
13.32291667	0	30	40.89365	20.40303	0	0	7	15.978	112.309	14.254	0	0	106.90575	5.555	11613
13.33333333	0	30	41.16553	20.82047	0	0	7	15.95	111.943	14.21	0	0	106.57725	5.611	11632
13.34375	0	30	41.86465	21.16834	0	0	7	15.703	111.484	14.132	0	0	105.98925	5.695	11482
13.35416667	0	30	42.42395	21.6136	0	0	7	16.713	111.821	14.281	0	0	107.11125	5.784	12270
13.36458333	0	30	43.94649	22.1354	0	0	7	16.44	112.403	14.316	0	0	107.36925	5.955	11978
13.375	0	30	48.77431	24.68178	0	0	7	16.351	112.55	14.322	0	0	107.41725	6.57	11889
13.38541667	0	30	59.88648	29.65625	0	0	7	18.929	114.488	14.824	0	0	111.18075	7.926	13692
13.39583333	0	30	71.46084	34.24807	0	0	7	26.337	121.462	16.422	0	0	123.16575	9.324	18050
13.40625	0	30	80.00567	37.93544	0	0	7	29.263	131.53	17.866	0	0	133.99425	10.388	18506
13.41666667	0	30	94.90087	43.39692	0	0	7	32.501	141.214	19.302	0	0	144.76275	12.13	19118
13.42708333	0	30	105.7761	46.61468	0	0	7	37.633	151.375	21.001	0	0	157.50675	13.357	20560
13.4375	0	30	115.2104	49.24802	0	0	7	43.24	162.702	22.882	0	0	171.618	14.422	21862
13.44791667	0	30	120.011	49.99941	0	0	7	49.679	174.77	24.939	0	0	187.041	14.949	23227
13.45833333	0	30	118.9701	49.24802	0	0	7	53.55	187.012	26.729	0	0	200.46825	14.856	23379
13.46875	0	30	112.1109	45.74154	0	0	7	56.242	197.566	28.201	0	0	211.50675	14.038	23258
13.47916667	0	30	102.4553	40.85751	0	0	7	58.747	206.225	29.441	0	0	220.80975	12.865	23272
13.48958333	0	30	94.81153	39.03469	0	0	7	60.456	213.422	30.431	0	0	228.23175	12.107	23155
13.5	0	30	88.37961	36.8501	0	0	7	60.705	219.1	31.089	0	0	233.1705	11.41	22701
13.51041667	0	30	81.2874	34.24807	0	0	7	55.035	222.516	30.839	0	0	231.2925	10.594	20461
13.52083333	0	30	75.7721	32.16088	0	0	7	52.829	221.516	30.483	0	0	228.621	9.949	19774
13.53125	0	30	70.37332	30.77985	0	0	7	51.317	219.685	30.111	0	0	225.83475	9.373	19390
13.54166667	0	30	68.27595	29.79539	0	0	7	50.223	217.635	29.762	0	0	223.215	9.105	19166
13.55208333	0	30	67.03307	29.23881	0	0	7	49.23	215.61	29.427	0	0	220.70025	8.945	18973
13.5625	0	30	66.76507	28.52221	0	0	7	46.11	213.217	28.814	0	0	216.10575	8.843	18003
13.57291667	0	30	67.07967	27.95867	0	0	7	48.835	210.492	28.814	0	0	216.10575	8.823	19264
13.58333333	0	30	68.08952	28.12564	0	0	7	47.45	209.936	28.598	0	0	214.488	8.914	18789
13.59375	0	30	68.72261	27.55166	0	0	7	45.923	208.432	28.262	0	0	211.96275	8.908	18332
13.60416667	0	30	68.31479	27.4647	0	0	7	43.853	206.178	27.781	0	0	208.359	8.852	17713
13.61458333	0	30	65.16874	26.45589	0	0	7	42.717	203.328	27.338	0	0	205.03725	8.492	17500
13.625	0	30	61.64516	26.1776	0	0	7	42.156	200.716	26.986	0	0	202.3935	8.164	17495
13.63541667	0	30	59.76219	26.28891	0	0	7	40.783	198.327	26.568	0	0	199.2585	8.003	17134
13.64583333	0	30	58.94655	26.78984	0	0	7	40.618	195.914	26.281	0	0	197.10975	7.968	17273
13.65625	0	30	59.38933	27.29076	0	0	7	39.309	193.848	25.906	0	0	194.29725	8.035	16898
13.66666667	0	30	60.21274	27.12379	0	0	7	38.346	191.442	25.532	0	0	191.49	8.078	16692
13.67708333	0	30	62.42662	27.42295	0	0	7	37.295	188.989	25.143	0	0	188.57025	8.275	16445
13.6875	0	30	65.86786	28.33436	0	0	7	35.866	186.325	24.688	0	0	185.15925	8.624	16037
13.69791667	0	30	65.61928	28.2787	0	0	7	34.805	183.411	24.246	0	0	181.8465	8.584	15806
13.70833333	0	30	64.00353	27.7082	0	0	7	33.745	180.525	23.808	0	0	178.5585	8.389	15565
13.71875	0	30	59.54469	26.68548	0	0	7	32.996	177.741	23.415	0	0	175.614	7.919	15456
13.72916667	0	30	58.34064	26.57068	0	0	7	32.422	175.237	23.073	0	0	173.049	7.799	15402
13.73958333	0	30	57.33857	26.62286	0	0	7	33.142	173.469	22.957	0	0	172.176	7.716	15915
13.75	0	30	58.6902	27.4647	0	0	7	37.367	173.977	23.483	0	0	176.12025	7.915	17883
13.76041667	0	30	60.46908	28.33436	0	0	7	36.767	176.338	23.678	0	0	177.58725	8.142	17370
13.77083333	0	30	63.25004	29.26664	0	0	7	37.857	177.767	23.958	0	0	179.6865	8.46	17735
13.78125	0	30	62.37225	30.63027	0	0	7	36.788	179.034	23.98	0	0	179.8515	8.501	17121
13.79166667	0	30	62.21689	30.58853	0	0	7	35.096	178.81	23.767	0	0	178.25475	8.478	16355
13.80208333	0	30	62.01492	28.16043	0	0	7	31.784	176.688	23.164	0	0	173.727	8.24	14962
13.8125	0	30	66.41162	29.79539	0	0	7	32.296	173.731	22.892	0	0	171.68925	8.734	15477
13.82291667	0	30	67.18843	29.82322	0	0	7	36.732	173.607	23.371	0	0	175.2825	8.816	17623
13.83333333	0	30	68.47015	30.30328	0	0	7	39.067	176.528	23.955	0	0	179.6625	8.982	18411
13.84375	0	30	71.88808	32.13305	0	0	7	39.655	179.745	24.378	0	0	182.8335	9.432	18356
13.85416667	0	30	75.64392	33.77149	0	0	7	42.733	182.882	25.068	0	0	188.01225	9.903	19395
13.86458333	0	30	77.44222	34.30373	0	0	7	38.68	185.71	24.932	0	0	186.9915	10.093	17352
13.875	0	30	80.08335	35.63953	0	0	7	35.561	184.479	24.449	0	0	183.36675	10.41	16060
13.88541667	0	30	82.60408	36.06393	0	0	7	37.616	182.736	24.484	0	0	183.627	10.656	17152
13.89583333	0	30	83.83531	35.93174	0	0	7	45.299	184.67	25.552	0	0	191.64075	10.781	20304
13.90625	0	30	84.21983	35.45168	0	0	7	43.181	189.604	25.865	0	0	193.9875	10.783	18926
13.91666667	0	30	83.377	35.69519	0	0	7	43.177	191.546	26.08	0	0	195.60225	10.74	18740
13.92708333	0	30	81.99584	35.62561	0	0	7	44.151	193.106	26.362	0	0	197.71425	10.628	18997
13.9375	0	30	80.14161	35.37863	0	0	7	40.4	193.886	26.032	0	0	195.2385	10.442	17359
13.94791667	0	30	77.75294	34.9438	0	0	7	48.198	194.031	26.914	0	0	201.85725	10.235	20544
13.95833333	0	30	75.6245	34.14371	0	0	7	47.341	198.277	27.291	0	0	204.68175	10.002	19796
13.96875	0	30	71.87255	32.70355	0	0	7	46.476	200.32	27.422	0	0	205.6635	9.574	19265
13.97916667	0	30	69.45669	31.46515	0	0	7	45.632	201.079	27.412	0	0	205.59225	9.269	18862
13.98958333	0	30	67.49915	30.68245	0	0	7	44.469	200.958	27.27	0	0	204.52275	9.036	18409
14	0	30	63.63455	30.24762	0	0	7	58.476	224.352	31.425	0	0	235.68975	8.808	21477
