#1
double t_data(1345,16)	# t	S.I	S.S	X.I	X.S	X.H	X.A	X.P	S.O2	S.NO	S.NH	S.ND	X.ND	S.ALK	S.P	Q
6.979166667	30	69.45669	57.7620253164557	254.530379746835	34.6987341772152	0	0	0	0	31.46515	6.94567	13.0443037974684	7	9.49717864978903	18862
6.989583333	30	67.49915	56.2898734177215	254.377215189873	34.5189873417722	0	0	0	0	30.68245	6.74992	12.9772151898734	7	9.26323459915612	18409
7	30	63.63455	74.020253164557	283.989873417722	39.7784810126582	0	0	0	0	30.24762	6.36346	14.9544303797468	7	9.06971669831223	21477
7.010416667	30	61.67313	73.9987341772152	283.954430379747	39.7721518987342	0	0	0	0	30.21283	6.16731	14.9518987341772	7	8.90315489451477	21474
7.020833333	30	61.71973	67.1759493670886	284.016455696203	39.0215189873418	0	0	0	0	31.04771	6.17197	14.6696202531646	7	8.95308835443038	19620
7.03125	30	62.16018	65.1417721518987	279.712658227848	38.3164556962025	0	0	0	0	31.67387	6.21602	14.4050632911392	7	9.01992610759493	19334
7.041666667	30	64.57526	62.9493670886076	275.620253164557	37.6189873417722	0	0	0	0	33.15925	6.45753	14.1417721518987	7	9.32302351265822	18978
7.052083333	30	67.84871	59.7392405063291	271.315189873418	36.7835443037975	0	0	0	0	35.11773	6.78487	13.8291139240506	7	9.73296282700422	18321
7.0625	30	72.14054	59.6962025316456	278.386075949367	37.5645569620253	0	0	0	0	37.86587	7.21405	14.1215189873418	7	10.3439940822785	17855
7.072916667	30	72.47069	55.8556962025316	269.989873417722	36.2050632911392	0	0	0	0	37.86587	7.24707	13.6113924050633	7	10.3289960337553	17237
7.083333333	30	69.7643	51.7632911392405	262.170886075949	34.8810126582278	0	0	0	0	36.8501	6.97643	13.1139240506329	7	9.97736033755274	16453
7.09375	30	67.49915	50.5405063291139	254.505063291139	33.8936708860759	0	0	0	0	36.47441	6.74992	12.7417721518987	7	9.72627767932489	16548
7.104166667	30	62.83833	48.5455696202532	248.243037974684	32.9759493670886	0	0	0	0	34.38721	6.28383	12.3974683544304	7	9.13525069620253	16295
7.114583333	30	62.46546	42.8101265822785	241.389873417722	31.5772151898734	0	0	0	0	34.67942	6.24655	11.8708860759494	7	9.08464717299578	14743
7.125	30	53.74197	38.1354430379747	231.917721518987	30.006329113924	0	0	0	0	32.06695	5.3742	11.2810126582278	7	8.09082772151898	13613
7.135416667	30	54.44886	34.4037974683544	221.384810126582	28.4215189873418	0	0	0	0	29.89975	5.44489	10.6848101265823	7	7.91945167721519	12807
7.145833333	30	50.06769	31.2607594936709	210.655696202532	26.879746835443	0	0	0	0	27.06813	5.00677	10.1050632911392	7	7.27007360759493	12173
7.15625	30	46.35457	28.2784810126582	199.974683544304	25.3620253164557	0	0	0	0	24.70265	4.63546	9.53417721518987	7	6.71594976793249	11533
7.166666667	30	44.35819	28.3746835443038	190.853164556962	24.3582278481013	0	0	0	0	23.38772	4.43582	9.15696202531645	7	6.40857266877637	12198
7.177083333	30	42.57931	26.1278481012658	183.277215189873	23.2670886075949	0	0	0	0	22.19802	4.25793	8.74683544303798	7	6.12701378691983	11640
7.1875	30	40.00033	25.7974683544304	176.382278481013	22.4645569620253	0	0	0	0	20.31607	4.00003	8.44556962025316	7	5.7301641350211	11978
7.197916667	30	40.38873	27.6924050632911	172.426582278481	22.2354430379747	0	0	0	0	20.54218	4.03887	8.35949367088608	7	5.77420030590717	13272
7.208333333	30	40.77713	25.6607594936709	169.410126582278	21.6746835443038	0	0	0	0	20.71611	4.07771	8.14810126582278	7	5.80344510548523	12452
7.21875	30	40.46641	27.1405063291139	166.882278481013	21.5582278481013	0	0	0	0	20.7509	4.04664	8.10506329113924	7	5.77686444092827	13453
7.229166667	30	40.83539	27.7151898734177	166.237974683544	21.5506329113924	0	0	0	0	20.66393	4.08354	8.10126582278481	7	5.8000488185654	13815
7.239583333	30	40.46641	27.6493670886076	165.96582278481	21.5126582278481	0	0	0	0	20.61175	4.04664	8.0873417721519	7	5.76379181434599	13803
7.25	30	40.50525	24.9670886075949	164.091139240506	21.006329113924	0	0	0	0	20.54218	4.05053	7.89746835443038	7	5.74540819620253	12514
7.260416667	30	40.52467	24.553164556962	161.041772151899	20.6215189873418	0	0	0	0	20.43782	4.05247	7.75189873417721	7	5.72619906118144	12542
7.270833333	30	40.31105	22.8670886075949	157.683544303797	20.0607594936709	0	0	0	0	20.40303	4.03111	7.54177215189873	7	5.68798767932489	11865
7.28125	30	40.11685	22.8253164556962	154.441772151899	19.6962025316456	0	0	0	0	20.15953	4.01169	7.40506329113924	7	5.6401202742616	12118
7.291666667	30	40.04693	22.0645569620253	151.686075949367	19.3063291139241	0	0	0	0	20.02734	4.00469	7.25822784810127	7	5.61104148734177	11906
7.302083333	30	40.34212	21.9670886075949	149.287341772152	19.0278481012658	0	0	0	0	19.99951	4.03421	7.15316455696202	7	5.62456621308017	12059
7.3125	30	40.58293	22.3911392405063	147.892405063291	18.920253164557	0	0	0	0	20.10039	4.05829	7.1126582278481	7	5.64966485232067	12446
7.322916667	30	40.89365	23.2506329113924	147.751898734177	19	0	0	0	0	20.40303	4.08937	7.14303797468354	7	5.70330983122363	12982
7.333333333	30	41.16553	23.2569620253165	148.073417721519	19.0367088607595	0	0	0	0	20.82047	4.11655	7.15696202531646	7	5.7619135021097	12956
7.34375	30	41.86465	22.8949367088608	147.988607594937	18.9873417721519	0	0	0	0	21.16834	4.18647	7.1379746835443	7	5.84758039029536	12745
7.354166667	30	42.42395	24.4430379746835	148.805063291139	19.2493670886076	0	0	0	0	21.6136	4.2424	7.23670886075949	7	5.93952157172996	13597
7.364583333	30	43.94649	25.8088607594937	151.118987341772	19.6582278481013	0	0	0	0	22.1354	4.39465	7.38987341772152	7	6.12264695147679	14171
7.375	30	48.77431	32.5924050632911	153.913924050633	20.7227848101266	0	0	0	0	24.68178	4.87743	7.79113924050633	7	6.77060243670886	17637
7.385416667	30	59.88648	34.726582278481	164.007594936709	22.0810126582278	0	0	0	0	29.65625	5.98865	8.30126582278481	7	8.1536663185654	17635
7.395833333	30	71.46084	48.2772151898734	176.312658227848	24.9544303797468	0	0	0	0	34.24807	7.14608	9.38101265822785	7	9.59082688818565	22461
7.40625	30	80.00567	63.8303797468354	194.858227848101	28.7430379746835	0	0	0	0	37.93544	8.00057	10.8050632911392	7	10.7288477742616	26276
7.416666667	30	94.90087	68.8037974683544	216.573417721519	31.7088607594937	0	0	0	0	43.39692	9.49009	11.920253164557	7	12.5181702637131	25598
7.427083333	30	105.7761	82.0924050632911	234.525316455696	35.179746835443	0	0	0	0	46.61468	10.57761	13.2253164556962	7	13.801341371308	27780
7.4375	30	115.2104	95.8911392405063	254.026582278481	38.879746835443	0	0	0	0	49.24802	11.52104	14.6164556962025	7	14.9229063080169	29551
7.447916667	30	120.011	112.593670886076	271.308860759494	42.6556962025316	0	0	0	0	49.99941	12.0011	16.0354430379747	7	15.5038210864979	31861
7.458333333	30	118.9701	122.377215189873	291.244303797468	45.9582278481013	0	0	0	0	49.24802	11.89701	17.2772151898734	7	15.4579445991561	32171
7.46875	30	112.1109	129.792405063291	308.772151898734	48.7291139240506	0	0	0	0	45.74154	11.21109	18.3189873417722	7	14.680952278481	32180
