#1
double t_data(1344,16)	#"t"	"S.I"	"S.S"	"X.I"	"X.S"	"X.H"	"X.A"	"X.P"	"S.O2"	"S.NO"	"S.NH"	"S.ND"	"X.ND"	"S.ALK"	"S.P"	"Qstrm"
6.989583333	30	67.49915	56.2898734177215	254.377215189873	34.5189873417722	0	0	0	0	30.68245	6.74992	12.9769240506329	7	9.26321033755274	18409
7	30	63.63455	74.020253164557	283.989873417722	39.7784810126582	0	0	0	0	30.24762	6.36346	14.9544556962025	7	9.06971880801687	21477
7.010416667	30	61.67313	73.9987341772152	283.954430379747	39.7721518987342	0	0	0	0	30.21283	6.16731	14.9520759493671	7	8.90316966244726	21474
7.020833333	30	61.71973	67.1759493670886	284.016455696203	39.0215189873418	0	0	0	0	31.04771	6.17197	14.6696962025316	7	8.9530946835443	19620
7.03125	30	62.16018	65.1417721518987	279.712658227848	38.3164556962025	0	0	0	0	31.67387	6.21602	14.4049240506329	7	9.01991450421941	19334
7.041666667	30	64.57526	62.9493670886076	275.620253164557	37.6189873417722	0	0	0	0	33.15925	6.45753	14.1424303797468	7	9.3230783649789	18978
7.052083333	30	67.84871	59.7392405063291	271.315189873418	36.7835443037975	0	0	0	0	35.11773	6.78487	13.8284936708861	7	9.73291113924051	18321
7.0625	30	72.14054	59.6962025316456	278.386075949367	37.5645569620253	0	0	0	0	37.86587	7.21405	14.1220632911392	7	10.3440394409283	17855
7.072916667	30	72.47069	55.8556962025316	269.989873417722	36.2050632911392	0	0	0	0	37.86587	7.24707	13.6109240506329	7	10.3289570042194	17237
7.083333333	30	69.7643	51.7632911392405	262.170886075949	34.8810126582278	0	0	0	0	36.8501	6.97643	13.1133544303797	7	9.97731286919831	16453
7.09375	30	67.49915	50.5405063291139	254.505063291139	33.8936708860759	0	0	0	0	36.47441	6.74992	12.7420759493671	7	9.72630299578059	16548
7.104166667	30	62.83833	48.5455696202532	248.243037974684	32.9759493670886	0	0	0	0	34.38721	6.28383	12.397164556962	7	9.13522537974683	16295
7.114583333	30	62.46546	42.8101265822785	241.389873417722	31.5772151898734	0	0	0	0	34.67942	6.24655	11.871329113924	7	9.084684092827	14743
7.125	30	53.74197	38.1354430379747	231.917721518987	30.006329113924	0	0	0	0	32.06695	5.3742	11.2804303797468	7	8.09077919831223	13613
7.135416667	30	54.44886	34.4037974683544	221.384810126582	28.4215189873418	0	0	0	0	29.89975	5.44489	10.6845949367089	7	7.91943374472574	12807
7.145833333	30	50.06769	31.2607594936709	210.655696202532	26.879746835443	0	0	0	0	27.06813	5.00677	10.1051265822785	7	7.27007888185654	12173
7.15625	30	46.35457	28.2784810126582	199.974683544304	25.3620253164557	0	0	0	0	24.70265	4.63546	9.53440506329114	7	6.71596875527426	11533
7.166666667	30	44.35819	28.3746835443038	190.853164556962	24.3582278481013	0	0	0	0	23.38772	4.43582	9.15736708860759	7	6.40860642405063	12198
7.177083333	30	42.57931	26.1278481012658	183.277215189873	23.2670886075949	0	0	0	0	22.19802	4.25793	8.74707594936709	7	6.12703382911392	11640
7.1875	30	40.00033	25.7974683544304	176.382278481013	22.4645569620253	0	0	0	0	20.31607	4.00003	8.44527848101266	7	5.73013987341772	11978
7.197916667	30	40.38873	27.6924050632911	172.426582278481	22.2354430379747	0	0	0	0	20.54218	4.03887	8.35918987341772	7	5.77417498945148	13272
7.208333333	30	40.77713	25.6607594936709	169.410126582278	21.6746835443038	0	0	0	0	20.71611	4.07771	8.14832911392405	7	5.803464092827	12452
7.21875	30	40.46641	27.1405063291139	166.882278481013	21.5582278481013	0	0	0	0	20.7509	4.04664	8.10454430379747	7	5.77682119198312	13453
7.229166667	30	40.83539	27.7151898734177	166.237974683544	21.5506329113924	0	0	0	0	20.66393	4.08354	8.10164556962025	7	5.80008046413502	13815
7.239583333	30	40.46641	27.6493670886076	165.96582278481	21.5126582278481	0	0	0	0	20.61175	4.04664	8.08751898734177	7	5.76380658227848	13803
7.25	30	40.50525	24.9670886075949	164.091139240506	21.006329113924	0	0	0	0	20.54218	4.05053	7.89716455696203	7	5.74538287974683	12514
7.260416667	30	40.52467	24.553164556962	161.041772151899	20.6215189873418	0	0	0	0	20.43782	4.05247	7.75249367088607	7	5.72624863924051	12542
7.270833333	30	40.31105	22.8670886075949	157.683544303797	20.0607594936709	0	0	0	0	20.40303	4.03111	7.54178481012658	7	5.68798873417721	11865
7.28125	30	40.11685	22.8253164556962	154.441772151899	19.6962025316456	0	0	0	0	20.15953	4.01169	7.4046329113924	7	5.6400844092827	12118
7.291666667	30	40.04693	22.0645569620253	151.686075949367	19.3063291139241	0	0	0	0	20.02734	4.00469	7.25778481012658	7	5.61100456751055	11906
7.302083333	30	40.34212	21.9670886075949	149.287341772152	19.0278481012658	0	0	0	0	19.99951	4.03421	7.15346835443038	7	5.62459152953587	12059
7.3125	30	40.58293	22.3911392405063	147.892405063291	18.920253164557	0	0	0	0	20.10039	4.05829	7.11292405063291	7	5.64968700421941	12446
7.322916667	30	40.89365	23.2506329113924	147.751898734177	19	0	0	0	0	20.40303	4.08937	7.14294936708861	7	5.70330244725738	12982
7.333333333	30	41.16553	23.2569620253165	148.073417721519	19.0367088607595	0	0	0	0	20.82047	4.11655	7.1566582278481	7	5.76188818565401	12956
7.34375	30	41.86465	22.8949367088608	147.988607594937	18.9873417721519	0	0	0	0	21.16834	4.18647	7.138	7	5.8475825	12745
7.354166667	30	42.42395	24.4430379746835	148.805063291139	19.2493670886076	0	0	0	0	21.6136	4.2424	7.23674683544304	7	5.93952473628692	13597
7.364583333	30	43.94649	25.8088607594937	151.118987341772	19.6582278481013	0	0	0	0	22.1354	4.39465	7.39045569620253	7	6.12269547468354	14171
7.375	30	48.77431	32.5924050632911	153.913924050633	20.7227848101266	0	0	0	0	24.68178	4.87743	7.79056962025316	7	6.77055496835443	17637
7.385416667	30	59.88648	34.726582278481	164.007594936709	22.0810126582278	0	0	0	0	29.65625	5.98865	8.30132911392405	7	8.153671592827	17635
7.395833333	30	71.46084	48.2772151898734	176.312658227848	24.9544303797468	0	0	0	0	34.24807	7.14608	9.38136708860759	7	9.59085642405063	22461
7.40625	30	80.00567	63.8303797468354	194.858227848101	28.7430379746835	0	0	0	0	37.93544	8.00057	10.8056962025316	7	10.7289005168776	26276
7.416666667	30	94.90087	68.8037974683544	216.573417721519	31.7088607594937	0	0	0	0	43.39692	9.49009	11.9205316455696	7	12.5181934704641	25598
7.427083333	30	105.7761	82.0924050632911	234.525316455696	35.179746835443	0	0	0	0	46.61468	10.57761	13.2254683544304	7	13.8013540295359	27780
7.4375	30	115.2104	95.8911392405063	254.026582278481	38.879746835443	0	0	0	0	49.24802	11.52104	14.6164430379747	7	14.9229052531646	29551
7.447916667	30	120.011	112.593670886076	271.308860759494	42.6556962025316	0	0	0	0	49.99941	12.0011	16.0360253164557	7	15.5038696097046	31861
7.458333333	30	118.9701	122.377215189873	291.244303797468	45.9582278481013	0	0	0	0	49.24802	11.89701	17.2774303797468	7	15.4579625316456	32171
7.46875	30	112.1109	129.792405063291	308.772151898734	48.7291139240506	0	0	0	0	45.74154	11.21109	18.3193164556962	7	14.6809797046414	32180
7.479166667	30	102.4553	134.40253164557	323.759493670886	50.9063291139241	0	0	0	0	40.85751	10.24553	19.1379113924051	7	13.5375601160338	31869
7.489583333	30	94.81153	120.90253164557	341.435443037975	51.3708860759494	0	0	0	0	39.03469	9.48115	19.3123670886076	7	12.7632155907173	28047
7.5	30	88.37961	115.411392405063	345.805063291139	51.246835443038	0	0	0	0	36.8501	8.83796	19.2655316455696	7	12.0412701371308	26695
7.510416667	30	81.2874	114.818987341772	344.1	50.9911392405063	0	0	0	0	34.24807	8.12874	19.1695569620253	7	11.2254189135021	26690
7.520833333	30	75.7721	109.150632911392	343.993670886076	50.3493670886076	0	0	0	0	32.16088	7.57721	18.9283291139241	7	10.5717757594937	25572
7.53125	30	70.37332	108.491139240506	343.088607594937	50.1759493670886	0	0	0	0	30.77985	7.03733	18.863	7	10.0013475	25496
7.541666667	30	68.27595	93.8329113924051	343.715189873418	48.6164556962025	0	0	0	0	29.79539	6.8276	18.2768607594937	7	9.69568339662447	22401
7.552083333	30	67.03307	110.7	333.762025316456	49.3848101265823	0	0	0	0	29.23881	6.70331	18.5656708860759	7	9.56979590717299	26555
7.5625	30	66.76507	108.648101265823	337.272151898734	49.546835443038	0	0	0	0	28.52221	6.67651	18.626582278481	7	9.49282185654008	25905
7.572916667	30	67.07967	101.46835443038	339.011392405063	48.9417721518987	0	0	0	0	27.95867	6.70797	18.3993037974684	7	9.45313698312236	24310
7.583333333	30	68.08952	96.4784810126582	336.536708860759	48.1126582278481	0	0	0	0	28.12564	6.80895	18.0875189873418	7	9.52522324894515	23404
7.59375	30	68.72261	82.8151898734177	333.10253164557	46.2126582278481	0	0	0	0	27.55166	6.87226	17.3733164556962	7	9.47063220464135	20560
7.604166667	30	68.31479	72.3962025316456	321.332911392405	43.7481012658228	0	0	0	0	27.4647	6.83148	16.4465063291139	7	9.35216636075949	18732
7.614583333	30	65.16874	96.8544303797468	308.770886075949	45.0696202531646	0	0	0	0	26.45589	6.51687	16.943417721519	7	9.04733731012658	25320
7.625	30	61.64516	88.6708860759494	314.694936708861	44.8189873417721	0	0	0	0	26.1776	6.16452	16.8490506329114	7	8.72265088607595	23046
7.635416667	30	59.76219	81.2379746835443	313.587341772152	43.8696202531645	0	0	0	0	26.28891	5.97622	16.4922911392405	7	8.54528259493671	21357
7.645833333	30	58.94655	84.5405063291139	308.367088607595	43.6569620253165	0	0	0	0	26.78984	5.89466	16.4122025316456	7	8.51238271097047	22487
7.65625	30	59.38933	67.2063291139241	306.950632911392	41.573417721519	0	0	0	0	27.29076	5.93893	15.6289620253165	7	8.52575433544304	18221
7.666666667	30	60.21274	61.5050632911392	293.755696202532	39.473417721519	0	0	0	0	27.12379	6.02127	14.8396329113924	7	8.51468024261603	17442
7.677083333	30	62.42662	65.4037974683544	282.186075949367	38.6215189873418	0	0	0	0	27.42295	6.24266	14.5192278481013	7	8.69739982067511	19246
7.6875	30	65.86786	63.9253164556962	276.551898734177	37.8303797468354	0	0	0	0	28.33436	6.58679	14.2220886075949	7	9.03535905063291	19197
7.697916667	30	65.61928	64.7139240506329	273.353164556962	37.5632911392405	0	0	0	0	28.2787	6.56193	14.1214430379747	7	9.00161858649789	19637
7.708333333	30	64.00353	62.0253164556962	271.036708860759	37.006329113924	0	0	0	0	27.7082	6.40035	13.9123417721519	7	8.80200598101266	19014
7.71875	30	59.54469	59.4177215189873	267.455696202532	36.3189873417722	0	0	0	0	26.68548	5.95447	13.6538481012658	7	8.32366817510548	18480
7.729166667	30	58.34064	57.2316455696203	261.579746835443	35.4240506329114	0	0	0	0	26.57068	5.83406	13.3171265822785	7	8.18570388185654	18208
7.739583333	30	57.33857	57.5645569620253	258.136708860759	35.0784810126582	0	0	0	0	26.62286	5.73386	13.1872025316456	7	8.09571937763713	18547
7.75	30	58.6902	57.426582278481	255.816455696203	34.8050632911392	0	0	0	0	27.4647	5.86902	13.0845189873418	7	8.26995158227848	18666
7.760416667	30	60.46908	57.0316455696203	253.994936708861	34.5582278481013	0	0	0	0	28.33436	6.04691	12.9919113924051	7	8.48294594936709	18670
7.770833333	30	63.25004	56.6240506329114	252.408860759494	34.3367088607595	0	0	0	0	29.26664	6.325	12.9086329113924	7	8.78544274261603	18654
7.78125	30	62.37225	71.4113924050633	252.325316455696	35.9708860759494	0	0	0	0	30.63027	6.23723	13.5228481012658	7	8.87711400843882	23137
7.791666667	30	62.21689	71.5379746835443	260.654430379747	36.9101265822785	0	0	0	0	30.58853	6.22169	13.8760379746835	7	8.89012149789029	22509
7.802083333	30	62.01492	71.3113924050633	266.067088607595	37.4860759493671	0	0	0	0	28.16043	6.20149	14.0926582278481	7	8.68900068565401	22031
7.8125	30	66.41162	73.9594936708861	269.73670886076	38.1886075949367	0	0	0	0	29.79539	6.64116	14.3565696202532	7	9.2136316350211	22489
7.822916667	30	67.18843	62.0924050632911	273.4	37.2772151898734	0	0	0	0	29.82322	6.71884	14.0138987341772	7	9.25212906118143	18876
7.833333333	30	68.47015	67.3873417721519	269.450632911392	37.426582278481	0	0	0	0	30.30328	6.84702	14.0701012658228	7	9.40362760548523	20674
7.84375	30	71.88808	80.320253164557	270.443037974684	38.973417721519	0	0	0	0	32.13305	7.18881	14.6517594936709	7	9.88940745780591	24145
7.854166667	30	75.64392	76.4683544303797	278.483544303797	39.4392405063291	0	0	0	0	33.77149	7.56439	14.8267341772152	7	10.3535120147679	22518
7.864583333	30	77.44222	78.3683544303797	281.443037974684	39.9784810126582	0	0	0	0	34.30373	7.74422	15.0296962025316	7	10.5646371835443	22803
7.875	30	80.08335	75.3417721518987	284.66582278481	40.0012658227848	0	0	0	0	35.63953	8.00834	15.0379240506329	7	10.8967336708861	21780
7.885416667	30	82.60408	65.3810126582278	284.873417721519	38.9177215189873	0	0	0	0	36.06393	8.26041	14.6305316455696	7	11.1082118037975	19067
7.895833333	30	83.83531	91.2443037974683	279.358227848101	41.1784810126582	0	0	0	0	35.93174	8.38353	15.4804936708861	7	11.2706286392405	26211
7.90625	30	84.21983	86.1873417721519	290.870886075949	41.8949367088608	0	0	0	0	35.45168	8.42198	15.7501139240506	7	11.2851353270042	24096
7.916666667	30	83.377	83.3215189873418	295.354430379747	42.0746835443038	0	0	0	0	35.69519	8.3377	15.8176962025316	7	11.240823850211	23071
7.927083333	30	81.99584	80.9974683544304	296.893670886076	41.9873417721519	0	0	0	0	35.62561	8.19958	15.7849113924051	7	11.1171967827004	22388
7.9375	30	80.14161	62.220253164557	296.456962025316	39.853164556962	0	0	0	0	35.37863	8.01416	14.9823417721519	7	10.8752151476793	17483
7.947916667	30	77.75294	91.6101265822785	285.549367088608	41.9063291139241	0	0	0	0	34.9438	7.7753	15.7543544303797	7	10.7042578691983	25814
7.958333333	30	75.6245	84.1291139240506	295.660759493671	42.1987341772152	0	0	0	0	34.14371	7.56245	15.8642278481013	7	10.4693698206751	23248
7.96875	30	71.87255	88.1139240506329	297.349367088608	42.8291139240506	0	0	0	0	32.70355	7.18726	16.1012151898734	7	10.0564429324894	24098
7.979166667	30	69.45669	82.2101265822785	301.125316455696	42.5924050632911	0	0	0	0	31.46515	6.94567	16.0123291139241	7	9.74451409282701	22402
7.989583333	30	67.49915	72.3556962025316	300.363291139241	41.4126582278481	0	0	0	0	30.68245	6.74992	15.5688607594937	7	9.47920506329114	19962
8	30	63.63455	64.8962025316456	294.03164556962	39.8810126582278	0	0	0	0	30.24762	6.36346	14.9928101265823	7	9.07291501054853	18363
8.010416667	30	61.67313	63.9430379746835	285.606329113924	38.8392405063291	0	0	0	0	30.21283	6.16731	14.6010759493671	7	8.87391966244726	18618
8.020833333	30	61.71973	64.0746835443038	279.50253164557	38.1746835443038	0	0	0	0	31.04771	6.17197	14.3515696202532	7	8.9265841350211	19046
8.03125	30	62.16018	79.2012658227848	275.875949367089	39.453164556962	0	0	0	0	31.67387	6.21602	14.8319746835443	7	9.05550205696203	23433
8.041666667	30	64.57526	75.4645569620253	281.850632911392	39.7012658227848	0	0	0	0	33.15925	6.45753	14.9254303797468	7	9.3883283649789	22011
8.052083333	30	67.84871	80.8316455696202	283.229113924051	40.4506329113924	0	0	0	0	35.11773	6.78487	15.2071898734177	7	9.84780248945148	23310
8.0625	30	72.14054	81.3721518987342	287.217721518987	40.9544303797468	0	0	0	0	37.86587	7.21405	15.3964050632911	7	10.4502345886076	23158
8.072916667	30	72.47069	52.5189873417722	288.969620253165	37.9430379746835	0	0	0	0	37.86587	7.24707	14.2643417721519	7	10.3834084810127	15122
8.083333333	30	69.7643	50.2139240506329	272.846835443038	35.8962025316456	0	0	0	0	36.8501	6.97643	13.4946202531646	7	10.0090850210971	15319
8.09375	30	67.49915	48.0658227848101	260.786075949367	34.3164556962025	0	0	0	0	36.47441	6.74992	12.9010632911392	7	9.73955194092827	15342
8.104166667	30	62.83833	44.4645569620253	250.578481012658	32.7822784810127	0	0	0	0	34.38721	6.28383	12.3242658227848	7	9.12915048523207	14751
8.114583333	30	62.24019	41.4075949367089	240.6	31.3341772151899	0	0	0	0	34.67942	6.22402	11.7797721518987	7	9.05828184599156	14287
8.125	30	53.74197	35.3670886075949	233.051898734177	29.8240506329114	0	0	0	0	32.06695	5.3742	11.2121392405063	7	8.08508827004219	12478
8.135416667	30	54.44886	33.4	220.106329113924	28.1670886075949	0	0	0	0	29.89975	5.44489	10.5892278481013	7	7.91148648734178	12477
8.145833333	30	50.06769	29.0329113924051	208.292405063291	26.3696202531646	0	0	0	0	27.06813	5.00677	9.9133417721519	7	7.25409681434599	11347
8.15625	30	46.35457	26.7126582278481	196.354430379747	24.7848101265823	0	0	0	0	24.70265	4.63546	9.31774683544304	7	6.69791390295359	11037
8.166666667	30	44.35819	24.0759493670886	185.172151898734	23.2493670886076	0	0	0	0	23.38772	4.43582	8.74050632911392	7	6.37386802742616	10473
8.177083333	30	42.57931	21.7886075949367	174.307594936709	21.7886075949367	0	0	0	0	22.19802	4.25793	8.19116455696203	7	6.08070787974684	10000
8.1875	30	40.00033	23.0113924050633	166.236708860759	21.0278481012658	0	0	0	0	20.31607	4.00003	7.90511392405063	7	5.68512616033755	11258
8.197916667	30	40.38873	20.6784810126582	159.539240506329	20.0240506329114	0	0	0	0	20.54218	4.03887	7.52788607594937	7	5.70489967299578	10436
8.208333333	30	40.77713	20.7759493670886	153.456962025316	19.3594936708861	0	0	0	0	20.71611	4.07771	7.27791139240506	7	5.73092928270042	10976
8.21875	30	40.46641	20.626582278481	149.103797468354	18.8594936708861	0	0	0	0	20.7509	4.04664	7.08984810126582	7	5.69226317510549	11250
8.229166667	30	40.83539	21	146.181012658228	18.5759493670886	0	0	0	0	20.66393	4.08354	6.9833417721519	7	5.70688848101266	11740
8.239583333	30	40.46641	20.373417721519	143.764556962025	18.2379746835443	0	0	0	0	20.61175	4.04664	6.85624050632911	7	5.66120004219409	11562
8.25	30	40.50525	21.0215189873418	142.179746835443	18.1329113924051	0	0	0	0	20.54218	4.05053	6.81707594936709	7	5.65537549578059	12124
8.260416667	30	40.52467	21.6949367088608	141.924050632911	18.179746835443	0	0	0	0	20.43782	4.05247	6.83454430379747	7	5.64975285864979	12578
8.270833333	30	40.31105	19.6544303797468	140.437974683544	17.7886075949367	0	0	0	0	20.40303	4.03111	6.68725316455696	7	5.61677776371308	11399
8.28125	30	40.11685	19.3949367088608	138.06582278481	17.4962025316456	0	0	0	0	20.15953	4.01169	6.57732911392405	7	5.57114242616034	11448
8.291666667	30	40.04693	20.2139240506329	137.06582278481	17.4759493670886	0	0	0	0	20.02734	4.00469	6.56975949367089	7	5.55366912447257	12090
8.302083333	30	40.34212	20.7607594936709	137.289873417722	17.5607594936709	0	0	0	0	19.99951	4.03421	6.60193670886076	7	5.57863055907173	12429
8.3125	30	40.58293	19.2455696202532	136.450632911392	17.3	0	0	0	0	20.10039	4.05829	6.50362025316456	7	5.59891168776371	11500
8.322916667	30	40.89365	19.3822784810127	135.160759493671	17.1721518987342	0	0	0	0	20.40303	4.08937	6.45545569620253	7	5.64601130801688	11717
8.333333333	30	41.16553	19.3164556962025	134.358227848101	17.0746835443038	0	0	0	0	20.82047	4.11655	6.41915189873418	7	5.70042932489451	11751
8.34375	30	41.86465	18.7898734177215	133.329113924051	16.9025316455696	0	0	0	0	21.16834	4.18647	6.35418987341772	7	5.78226498945148	11489
8.354166667	30	42.42395	20.9253164556962	134.158227848101	17.2316455696203	0	0	0	0	21.6136	4.2424	6.47801265822785	7	5.87629688818565	12859
8.364583333	30	43.94649	20.3569620253165	135.405063291139	17.3075949367089	0	0	0	0	22.1354	4.39465	6.50637974683544	7	6.04902247890295	12350
8.375	30	48.77431	20.1721518987342	135.718987341772	17.3215189873418	0	0	0	0	24.68178	4.87743	6.51175949367089	7	6.66398745780591	12194
8.385416667	30	59.88648	25.7886075949367	140.039240506329	18.4253164556962	0	0	0	0	29.65625	5.98865	6.92681012658228	7	8.03912834388186	15329
8.395833333	30	71.46084	43.1696202531646	154.29746835443	21.9405063291139	0	0	0	0	34.24807	7.14608	8.24840506329114	7	9.49644292194093	22901
8.40625	30	80.00567	50.9025316455696	175.137974683544	25.1151898734177	0	0	0	0	37.93544	8.00057	9.44194936708861	7	10.6152549472574	23690
8.416666667	30	94.90087	59.5430379746835	194.891139240506	28.2708860759494	0	0	0	0	43.39692	9.49009	10.6280126582278	7	12.4104835548523	24749
8.427083333	30	105.7761	73.4037974683544	214.622784810127	32.0025316455696	0	0	0	0	46.61468	10.57761	12.031164556962	7	13.7018287130802	27249
8.4375	30	115.2104	88.9911392405063	236.213924050633	36.1341772151899	0	0	0	0	49.24802	11.52104	13.5841772151899	7	14.8368831012658	29504
8.447916667	30	120.011	107.311392405063	258.507594936709	40.646835443038	0	0	0	0	49.99941	12.0011	15.2806708860759	7	15.440923407173	31868
8.458333333	30	118.9701	118.536708860759	282.616455696203	44.5721518987342	0	0	0	0	49.24802	11.89701	16.7565949367089	7	15.4145595780591	32126
8.46875	30	112.1109	126.33417721519	303.83417721519	47.7962025316456	0	0	0	0	45.74154	11.21109	17.9685949367089	7	14.6517529113924	31909
8.479166667	30	102.4553	133.575949367089	321.021518987342	50.5113924050633	0	0	0	0	40.85751	10.24553	18.9890506329114	7	13.5251550527426	31927
8.489583333	30	94.81153	138.474683544304	335.584810126582	52.673417721519	0	0	0	0	39.03469	9.48115	19.8019873417722	7	12.804017278481	31719
8.5	30	88.37961	139.026582278481	347.945569620253	54.1075949367089	0	0	0	0	36.8501	8.83796	20.3413417721519	7	12.1309209810127	30926
8.510416667	30	81.2874	121.978481012658	359.955696202532	53.5481012658228	0	0	0	0	34.24807	8.12874	20.1309113924051	7	11.3055317827004	27039
8.520833333	30	75.7721	115.448101265823	359.360759493671	52.7569620253164	0	0	0	0	32.16088	7.57721	19.8333037974684	7	10.6471903164557	25844
8.53125	30	70.37332	111.03417721519	356.355696202532	51.9316455696203	0	0	0	0	30.77985	7.03733	19.5233670886076	7	10.0563780907173	25174
8.541666667	30	68.27595	107.874683544304	352.535443037975	51.1569620253165	0	0	0	0	29.79539	6.8276	19.2318481012658	7	9.77526567510548	24783
8.552083333	30	67.03307	105.021518987342	348.686075949367	50.4126582278481	0	0	0	0	29.23881	6.70331	18.9518860759494	7	9.60198050632912	24444
8.5625	30	66.76507	96.0202531645569	345.527848101266	49.0607594936709	0	0	0	0	28.52221	6.67651	18.4439367088608	7	9.47760139240507	22762
8.572916667	30	67.07967	104.013924050633	337.453164556962	49.0518987341772	0	0	0	0	27.95867	6.70797	18.4405696202532	7	9.45657580168777	24940
8.583333333	30	68.08952	99.9822784810127	337.151898734177	48.5708860759494	0	0	0	0	28.12564	6.80895	18.2595949367089	7	9.53956291139241	24113
8.59375	30	68.72261	95.6012658227848	334.820253164557	47.8253164556962	0	0	0	0	27.55166	6.87226	17.9792025316456	7	9.52112271097047	23320
8.604166667	30	68.31479	89.7189873417721	331.163291139241	46.7645569620253	0	0	0	0	27.4647	6.83148	17.5807088607595	7	9.44668323839663	22247
8.614583333	30	65.16874	86.5670886075949	325.520253164557	45.7873417721519	0	0	0	0	26.45589	6.51687	17.2133291139241	7	9.06982992616034	21875
8.625	30	61.64516	85.0544303797468	320.020253164557	45.0088607594937	0	0	0	0	26.1776	6.16452	16.9204303797468	7	8.72859919831223	21863
8.635416667	30	59.76219	81.2379746835443	315.541772151899	44.0860759493671	0	0	0	0	26.28891	5.97622	16.5738987341772	7	8.5520832278481	21236
8.645833333	30	58.94655	80.8443037974683	310.23164556962	43.453164556962	0	0	0	0	26.78984	5.89466	16.3356835443038	7	8.50600612869198	21473
8.65625	30	59.38933	77.2227848101266	306.410126582278	42.6253164556962	0	0	0	0	27.29076	5.93893	16.024746835443	7	8.55873640295358	20822
8.666666667	30	60.21274	74.6050632911392	301.606329113924	41.8012658227848	0	0	0	0	27.12379	6.02127	15.7147594936709	7	8.58760745780591	20463
8.677083333	30	62.42662	71.7569620253165	296.737974683544	40.9443037974684	0	0	0	0	27.42295	6.24266	15.3924556962025	7	8.77016880801687	20034
8.6875	30	65.86786	67.8911392405063	291.607594936709	39.9443037974684	0	0	0	0	28.33436	6.58679	15.0166582278481	7	9.10157318565401	19328
8.697916667	30	65.61928	65.0708860759494	285.693670886076	38.973417721519	0	0	0	0	28.2787	6.56193	14.6517974683544	7	9.04581478902953	18928
8.708333333	30	64.00353	62.2721518987342	279.827848101266	38.0113924050633	0	0	0	0	27.7082	6.40035	14.2898987341772	7	8.83346906118143	18510
8.71875	30	59.54469	60.326582278481	274.012658227848	37.1493670886076	0	0	0	0	26.68548	5.95447	13.9657341772152	7	8.3496586814346	18319
8.729166667	30	58.34064	58.8481012658228	268.727848101266	36.3974683544304	0	0	0	0	26.57068	5.83406	13.6832151898734	7	8.21621126582278	18224
8.739583333	30	57.33857	60.8177215189873	264.422784810127	36.1379746835443	0	0	0	0	26.62286	5.73386	13.5856582278481	7	8.12892401898734	19106
8.75	30	58.6902	72.2012658227848	263.303797468354	37.2784810126582	0	0	0	0	27.4647	5.86902	14.014417721519	7	8.34744314345992	22491
8.760416667	30	60.46908	70.5075949367089	268.782278481013	37.6987341772152	0	0	0	0	28.33436	6.04691	14.1725063291139	7	8.58132886075949	21604
8.770833333	30	63.25004	73.4303797468354	271.292405063291	38.3025316455696	0	0	0	0	29.26664	6.325	14.3994430379747	7	8.90967691983123	22228
8.78125	30	62.37225	70.4658227848101	274.63417721519	38.3443037974684	0	0	0	0	30.63027	6.23723	14.4152025316456	7	8.95147687763713	21169
8.791666667	30	62.21689	65.853164556962	275.020253164557	37.8746835443038	0	0	0	0	30.58853	6.22169	14.2386455696203	7	8.92033879746836	19849
8.802083333	30	62.01492	56.9835443037975	272.010126582278	36.5544303797468	0	0	0	0	28.16043	6.20149	13.7424050632911	7	8.65981292194092	17451
8.8125	30	43.34687	114.956683544304	389.606101265823	56.0625316455696	0	0	0	0	19.44746	4.33469	21.0761392405063	7	6.98920577004219	28091
8.822916667	30	38.20648	211.846683544304	467.858455696202	75.5227088607595	0	0	0	0	16.95888	3.82065	28.3920253164557	7	6.96311544303798	38720
8.833333333	30	32.41651	340.139303797468	514.879101265823	95.0018481012658	0	0	0	0	14.34679	3.24165	35.7150506329114	7	6.87319588607595	49360
8.84375	30	27.88059	501.933860759494	528.395050632911	114.481215189873	0	0	0	0	12.46227	2.78806	43.0379746835443	7	6.94840289029536	60000
8.854166667	30	31.58134	410.137417721519	451.286759493671	95.7137974683544	0	0	0	0	14.0996	3.15813	35.9826329113924	7	6.80529774261603	60000
8.864583333	30	27.80176	383.032911392405	421.908911392405	89.4379240506329	0	0	0	0	12.31504	2.78018	33.6233037974684	7	6.14500864978903	60000
8.875	30	25.78817	267.25846835443	312.295797468354	64.3951012658228	0	0	0	0	11.47652	2.57882	24.2086202531646	7	5.12277585443038	60000
8.885416667	30	29.17301	146.557835443038	207.825708860759	39.3759493670886	0	0	0	0	12.73658	2.9173	14.8029873417722	7	4.72604811181435	60000
8.895833333	30	43.64005	109.746303797468	220.174253164557	36.657835443038	0	0	0	0	18.70409	4.36401	13.7811392405063	7	6.34377327004219	51083
8.90625	30	48.3867	81.2194936708861	219.359227848101	33.3977215189873	0	0	0	0	20.36801	4.83867	12.5555063291139	7	6.77585136075949	42165
8.916666667	30	59.83178	73.2732784810127	237.687544303797	34.5512025316456	0	0	0	0	25.61506	5.98318	12.9891772151899	7	8.20300143459916	33308
8.927083333	30	81.99584	90.1202531645569	300.689873417722	43.4227848101266	0	0	0	0	35.62561	8.19958	16.3245443037975	7	11.1621661919831	24339
